state,city,hospital_name,alt_name1,alt_name2,alt_name3,alt_name4,alt_name5,hospital_type,url,current_status,building_style,architecture_style,final_year_opened,final_year_closed,final_hospital_age,final_number_of_beds,final_number_of_patients,incomplete_page_flag,kirkbride_flag,hand_check_flag
Oklahoma,,Dominion House,Masonic Orphan Home,Masonic Home,,,,Orphanages,https://www.asylumprojects.org/index.php?title=Dominion_House,Closed,Single Building,,1923.0,1978.0,55.0,,165.0,0,0,0
Oklahoma,Hugo,Goodland Presbyterian Home,Goodland Indian Orphanage,Yakni Achukma Mission Station,Goodland Academy,,,Orphanages,https://www.asylumprojects.org/index.php?title=Goodland_Presbyterian_Home,Active,Cottage Plan,,1835.0,,,,250.0,0,0,0
Oklahoma,,Creating Murrow Indian Orphanage,,,,,,Orphanages,https://www.asylumprojects.org/index.php?title=Murrow_Indian_Orphanage&action=edit&redlink=1,,,,,,,,,1,0,1
Oklahoma,Oklahoma City,Oklahoma Baptist Children's Home,Oklahoma Baptist Orphans Home,,,,,Orphanages,https://www.asylumprojects.org/index.php?title=Oklahoma_Baptist_Children%27s_Home,Active,,,1903.0,,,,4000.0,0,0,0
Oklahoma,Pryor,Whitaker Children's Home,Eastern Oklahoma School for White Children,Thunderbird Military Youth Academy,Oklahoma State Orphans Home,Whitaker State Orphans Home,,Orphanages,https://www.asylumprojects.org/index.php?title=Whitaker_Children%27s_Home,Active,Cottage Plan,,1897.0,1983.0,86.0,,500.0,0,0,0
Oklahoma,Helena,Western Oklahoma State School for White Children,Western State Home for Orphans,Western Oklahoma Orphanage,,,,Orphanages,https://www.asylumprojects.org/index.php?title=Western_Oklahoma_State_School_for_White_Children,Active,Cottage Plan,,1917.0,1944.0,27.0,1000.0,164.0,0,0,0
Washington,Medical Lake,Eastern Washington State Hospital,Eastern State Hospital for the Insane,Eastern State Hospital,,,,State Hospital,https://www.asylumprojects.org/index.php?title=Eastern_Washington_State_Hospital,Active,Kirkbride Plan (Demolished),,1891.0,,,,,0,1,0
Washington,Sedro-Woolley,Northern State Hospital,Northern State Hospital for the Insane,Northern State Hospital for the Criminally Insane,,,,State Hospital,https://www.asylumprojects.org/index.php?title=Northern_State_Hospital,Closed,Cottage Plan,,1911.0,1973.0,62.0,,,0,0,0
Washington,Lakewood,Tacoma State Hospital,Western State Hospital,Fort Steilacoom Asylum,Tacoma State Insane Asylum,Insane Asylum of Washington Territory,,State Hospital,https://www.asylumprojects.org/index.php?title=Tacoma_State_Hospital,Active,Cottage Plan,,1871.0,,,,,0,0,0
Washington,Medical Lake,Eastern State Custodial School,State Institution for the Feeble Minded,Lakeland Village,,,,State Schools,https://www.asylumprojects.org/index.php?title=Eastern_State_Custodial_School,Active,Cottage Plan,,1905.0,,,,,0,0,0
Washington,Buckley,Western State Custodial School,Rainier State School,Rainier School,,,,State Schools,https://www.asylumprojects.org/index.php?title=Western_State_Custodial_School,Active,Cottage Plan,,1939.0,,,,1918.0,0,0,0
Washington,Selah,Central Washington Tuberculosis Hospital,Yakima Valley School,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Yakima_Valley_School,Active,Cottage Plan,,1950.0,,,,,0,0,0
Washington,Tacoma,Veterans Hospital American Lake,,,,,,Government Institutions,https://www.asylumprojects.org/index.php?title=Veterans_Hospital_American_Lake,Active,Cottage Plan,,1924.0,,,,,0,0,0
Washington,,Creating Aldercrest Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Aldercrest_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Washington,,Creating Blue Mountain Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Blue_Mountain_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Washington,Selah,Central Washington Tuberculosis Hospital,Yakima Valley School,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Central_Washington_Tuberculosis_Hospital,Active,Cottage Plan,,1950.0,,,,,0,0,0
Washington,,Creating Edgecliff Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Edgecliff_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Washington,,Creating Fairfax Sanitarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Fairfax_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Washington,Seattle,Firland Sanatorium,Henry Sanatorium,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Firland_Sanatorium,Demolished,Cottage Plan,,1911.0,1973.0,62.0,,,0,0,0
Washington,,Creating Happy Acres Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Happy_Acres_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Washington,,Creating Laurel Beach Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Laurel_Beach_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Washington,,Creating Mountain View Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Mountain_View_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Washington,,Creating Tuberculosis Clinic of Tacoma,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Tuberculosis_Clinic_of_Tacoma&action=edit&redlink=1,,,,,,,,,1,0,1
Washington,,Creating Yakima Tuberculosis Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Yakima_Tuberculosis_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Bethesda PsycHealth,,,,,,State Hospital,https://www.asylumprojects.org/index.php?title=Bethesda_PsycHealth&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,Denver,Colorado Psychiatric Hospital,Colorado Psychopathic Hospital,,,,,State Hospital,https://www.asylumprojects.org/index.php?title=Colorado_Psychiatric_Hospital,Active,Single Building,,1925.0,,,,,0,0,0
Colorado,Pueblo,Colorado State Hospital,Colorado Mental Health Institute at Pueblo,Colorado State Insane Asylum,,,,State Hospital,https://www.asylumprojects.org/index.php?title=Colorado_State_Hospital,Active,Cottage Plan,,1879.0,,,,5800.0,0,0,0
Colorado,Fort Logan,Fort Logan Mental Health Center,Colorado Mental Health Institute at Fort Logan,,,,,State Hospital,https://www.asylumprojects.org/index.php?title=Fort_Logan_Mental_Health_Center,Active,Cottage Plan,,1960.0,,,,,0,0,0
Colorado,Grand Junction,Grand Junction Regional Center,Teller Institute,"State Home for Mental Defectives, Grand Junction",State Home and Training School,,,State Schools,https://www.asylumprojects.org/index.php?title=Grand_Junction_Regional_Center,Active,Cottage Plan,,1921.0,,,,,0,0,0
Colorado,Pueblo,Pueblo Regional Center,Colorado State Regional Center,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Pueblo_Regional_Center,Active,Cottage Plan,,1969.0,,,,,0,0,0
Colorado,Arvada,State Home and Training School for Mental Defectives,Colorado State Home for Mental Defectives,Ridge Home,Wheat Ridge Regional Center,,,State Schools,https://www.asylumprojects.org/index.php?title=State_Home_and_Training_School_for_Mental_Defectives,Demolished,Cottage Plan,,1910.0,1991.0,81.0,,,0,0,0
Colorado,,Creating Colorado State Home and Industrial School for Girls,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Colorado_State_Home_and_Industrial_School_for_Girls&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,Golden,Colorado State Industrial School for Boys,Lookout Mountain School for Boys,Lookout Mountain Youth Services Center (Current),,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Colorado_State_Industrial_School_for_Boys,Active,Cottage Plan,,1881.0,,,,,0,0,0
Colorado,,Creating Ignacio Boarding School,,,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Ignacio_Boarding_School&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Bethesda Hospital,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Bethesda_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,Colorado Springs,Colorado Springs Psychopathic Hospital,Emory John Brady Hospital,Cedar Springs Behavioral Health,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Colorado_Springs_Psychopathic_Hospital,Active,Single Building,,1924.0,,,,,0,0,0
Colorado,,Creating Laradon Hall,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Laradon_Hall&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Agnes Memorial Sanitarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Agnes_Memorial_Sanitarium,,,,,,,,,0,0,1
Colorado,,Creating Cragmor Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Cragmor_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Mount Airy Sanitarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Mount_Airy_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Sands House Sanatarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Sands_House_Sanatarium&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Bent County Poor Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Bent_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,Boulder,Boulder County Poor Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Boulder_County_Poor_Farm,Preserved,Single Building,Queen Anne Victorian,1902.0,1918.0,16.0,,,0,0,0
Colorado,,Creating Chaffee County Hospital and Poor Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Chaffee_County_Hospital_and_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Clear Creek County Poorhouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Clear_Creek_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,Henderson,Denver City and County Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Denver_City_and_County_Farm,Demolished,Single Building,,1898.0,1952.0,54.0,,,0,0,0
Colorado,Gypsum,Eagle County Almshouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Eagle_County_Almshouse,Demolished,Single Building,,1901.0,1939.0,38.0,,,0,0,0
Colorado,Colorado Springs,El Paso County Hospital and Poor Farm,El Paso County Poor Farm,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=El_Paso_County_Hospital_and_Poor_Farm,Demolished,Single Building,,1880.0,1984.0,104.0,,,0,0,0
Colorado,,Creating Garfield County Hospital and Poor Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Garfield_County_Hospital_and_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Jefferson County Poorfarm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Jefferson_County_Poorfarm&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Lake County Poor House,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Lake_County_Poor_House&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Larimer County Hospital,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Larimer_County_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Montrose County Hospital and Almshouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Montrose_County_Hospital_and_Almshouse&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,,Creating Otero County Poor Farm and County Hospital,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Otero_County_Poor_Farm_and_County_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Colorado,Pueblo,Pueblo County Poor Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Pueblo_County_Poor_Farm,Demolished,Single Building,,1862.0,,,,,0,0,0
Ohio,,Creating Appalachian Behavioral Healthcare Hospital,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Appalachian_Behavioral_Healthcare_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Apple Creek,Apple Creek State Hospital,Apple Creek State Institute,Apple Creek Developmental Center,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Apple_Creek_State_Hospital,Closed,Cottage Plan,,1931.0,2006.0,75.0,,2300.0,0,0,0
Ohio,Athens,Athens State Hospital,Athens Lunatic Asylum,Athens Asylum for the Insane,Athens Mental Health and Retardation Center,Southeast Ohio State Hospital,Athens Mental Health Center,State Hospitals,https://www.asylumprojects.org/index.php?title=Athens_State_Hospital,Preserved,Kirkbride Plan,,1874.0,1993.0,119.0,,1749.0,0,1,0
Ohio,Broadview Heights,Broadview Developmental Center,Broadview Veterans Administration Hospital,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Broadview_Developmental_Center,Demolished,Single Building,,1939.0,1966.0,27.0,,,0,0,0
Ohio,Cleveland,Cleveland State Hospital,Northern Ohio Lunatic Asylum,Newburgh State Hospital,Cleveland Development Center,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Cleveland_State_Hospital,Demolished,Kirkbride Plan,,1855.0,1976.0,121.0,100.0,10000.0,0,1,0
Ohio,Cleveland,Cleveland Receiving Hospital,Cleveland Psychiatric Institute (CPI),,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Cleveland_Receiving_Hospital,Closed,Single Building,,1945.0,2009.0,64.0,,,0,0,0
Ohio,Columbus,Columbus State Hospital,Lunatic Asylum of Ohio,Ohio Lunatic Asylum,Central Ohio Psychiatric Hospital,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Columbus_State_Hospital,Demolished,Kirkbride Plan,,1838.0,1985.0,147.0,852.0,314.0,0,1,0
Ohio,Dayton,Dayton State Hospital,Southern Ohio Lunatic Asylum (1855),Western Ohio Hospital for the Insane (1875),Dayton Hospital for the Insane (1877),Dayton Asylum for the Insane (1878),Dayton State Hospital (1894),State Hospitals,https://www.asylumprojects.org/index.php?title=Dayton_State_Hospital,Closed and Preserved,Kirkbride Plan,,1855.0,1977.0,122.0,770.0,,0,1,0
Ohio,Cleveland,Fairhill Psychiatric Hospital,Fairhill Mental Health Center,Fairhill Center for Aging (Current),,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Fairhill_Psychiatric_Hospital,Preserved,Single Building,,1956.0,1983.0,27.0,200.0,70.0,0,0,0
Ohio,Northfield,Hawthornden State Hospital,Western Reserve Psychiatric Habilitation Center,Northcoast Behavioral Healthcare,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Hawthornden_State_Hospital,Active,Cottage Plan,,1922.0,,,,150.0,0,0,0
Ohio,,Creating Heartland Behavioral Healthcare Hospital,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Heartland_Behavioral_Healthcare_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Lima,Lima State Hospital,Lima State Hospital for the Criminally Insane,Lima Correctional Institution,Oakwood Correctional Facility (Current),,,State Hospitals,https://www.asylumprojects.org/index.php?title=Lima_State_Hospital,Closed,Pavilion Plan,,1915.0,2004.0,89.0,,1400.0,0,0,0
Ohio,Cincinnati,Longview State Hospital,The Commercial Hospital and Lunatic Asylum of Ohio,Longview Insane Asylum,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Longview_State_Hospital,Demolished,"Kirkbride Plan The hospital has a newer campus close to the original, built in the 1980s",,1927.0,,,1831.0,3568.0,0,1,0
Ohio,Massillon,Massillon State Hospital,Massillon Psychiatric Center,Massillon State Hospital for the Insane,Eastern Ohio Insane Asylum,Heartland Behavioral Health (Current),,State Hospitals,https://www.asylumprojects.org/index.php?title=Massillon_State_Hospital,Active,Cottage Plan,,1898.0,2001.0,103.0,,300.0,0,0,0
Ohio,Mount Vernon,Ohio State Sanatorium,Mount Vernon State Hospital,Mount Vernon Developmental Center,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Mount_Vernon_Developmental_Center,Active,Cottage Plan,,1909.0,,,,13000.0,0,0,0
Ohio,Northfield,Hawthornden State Hospital,Western Reserve Psychiatric Habilitation Center,Northcoast Behavioral Healthcare,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Northcoast_Behavioral_Healthcare,Active,Cottage Plan,,1922.0,,,,150.0,0,0,0
Ohio,,Creating Northwest Ohio Psychiatric Hospital,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Northwest_Ohio_Psychiatric_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Gallipolis,Ohio Hospital for Epileptics,Gallipolis State Hospital,Gallipolis State Institute,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Ohio_Hospital_for_Epileptics,Demolished,Cottage Plan,,1893.0,1976.0,83.0,,1060.0,0,0,0
Ohio,Orient,Orient Institute,Orient State Hospital,Orient Feeble Minded Institute,Orient Correctional Institution,Pickaway Correctional Institution (Current),,State Hospitals,https://www.asylumprojects.org/index.php?title=Orient_Institute,Closed,Cottage Plan,,1902.0,2002.0,100.0,,,0,0,0
Ohio,Cuyahoga Falls,Fallsview Psychiatric Hospital,Summit County Receiving Hospital,Fallsview Rehabilitation,Edwin Shaw Rehabilitation Hospital,Fallsview Mental Health Center,Falls Village Nursing & Rehabilitation,State Hospitals,https://www.asylumprojects.org/index.php?title=Summit_County_Receiving_Hospital,Active,Single Building,,1894.0,,,,,0,0,0
Ohio,Tiffin,Tiffin State Hospital,Tiffin Developmental Center,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Tiffin_State_Hospital,Active,Cottage Plan,,1944.0,1975.0,31.0,187.0,,0,0,0
Ohio,Toledo,Toledo State Hospital,Toledo Insane Asylum,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Toledo_State_Hospital,Demolished,Cottage Plan,Modern Gothic Revival,1888.0,1982.0,94.0,,1800.0,0,0,0
Ohio,,Creating Twin Valley Behavioral Healthcare Hospital,,,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Twin_Valley_Behavioral_Healthcare_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Youngstown,Woodside Receiving Hospital,Youngstown Receiving Hospital,Lincoln Behavioral Center,,,,State Hospitals,https://www.asylumprojects.org/index.php?title=Woodside_Receiving_Hospital,Demolished,Single Building,,1945.0,1996.0,51.0,,,0,0,0
Ohio,Cambridge,Cambridge Developmental Center,Fletcher General Hospital,Cambridge State Hospital,,,,State Schools,https://www.asylumprojects.org/index.php?title=Cambridge_Developmental_Center,Active,Cottage Plan,,1946.0,1946.0,0.0,,,0,0,0
Ohio,Columbus,Columbus Feeble Minded Institute,State of Ohio Institution for Feeble Minded,Columbus State School,Columbus Developmental Institution,Columbus Developmental Center (Current),,State Schools,https://www.asylumprojects.org/index.php?title=Columbus_Feeble_Minded_Institute,Demolished (Original buildings),Cottage Plan,,1868.0,,,,1100.0,0,0,0
Ohio,Gallipolis,Gallipolis Epileptic Hospital,The Asylum for Epileptics and Epileptic Insane,The Ohio Hospital for Epileptics,,,,State Schools,https://www.asylumprojects.org/index.php?title=Gallipolis_Epileptic_Hospital,Demolished,Cottage Plan,,1893.0,1976.0,83.0,,1475.0,0,0,0
Ohio,Huber Heights,Montgomery Developmental Center,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Montgomery_Developmental_Center,Closed,Cottage Plan,,1981.0,2017.0,36.0,,91.0,0,0,0
Ohio,Toledo,Northwest Ohio Developmental Center,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Northwest_Ohio_Developmental_Center,Active,Cottage Plan,,1977.0,,,101.0,,0,0,0
Ohio,,Creating Southwest Ohio Developmental Center,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Southwest_Ohio_Developmental_Center&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Springfield,Springview Developmental Center,Clark County Tuberculosis Sanitarium,Springview Hospital for the Tubercular Retarded,,,,State Schools,https://www.asylumprojects.org/index.php?title=Springview_Developmental_Center,Preserved,Cottage Plan,,1911.0,2005.0,94.0,,,0,0,0
Ohio,,Creating Warrensville Developmental Center,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Warrensville_Developmental_Center&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Youngtown,Youngstown Developmental Center,,,,,,State Schools,https://www.asylumprojects.org/index.php?title=Youngstown_Developmental_Center,Closed,,,1980.0,2017.0,37.0,,,0,0,0
Ohio,Brecksville,Brecksville VA Hospital,,,,,,Federal Government Institutions,https://www.asylumprojects.org/index.php?title=Brecksville_VA_Hospital,Closed,Cottage Plan,,1961.0,2011.0,50.0,999.0,,0,0,0
Ohio,Broadview Heights,Broadview Developmental Center,Broadview Veterans Administration Hospital,,,,,Federal Government Institutions,https://www.asylumprojects.org/index.php?title=Broadview_VA_Hospital,Demolished,Single Building,,1939.0,1966.0,27.0,,,0,0,0
Ohio,Dayton,Dayton VA Medical Center,Dayton National Asylum,"National Home for Disabled Volunteer Soldiers, Central Branch",National Asylum for Disabled Volunteer Soldiers,Col. Edwin Brown Hospital,,Federal Government Institutions,https://www.asylumprojects.org/index.php?title=Dayton_VA_Medical_Center,Active,Cottage Plan,,1867.0,,,,1000.0,0,0,0
Ohio,Lancaster,Boys Industrial School at Lancaster,Fairfield School for Boys,Southeastern Correctional Facility,,,,Reform Schools,https://www.asylumprojects.org/index.php?title=Boys_Industrial_School_at_Lancaster,Closed,Cottage Plan,,1858.0,1980.0,122.0,,,0,0,0
Ohio,Delaware,Girls Industrial School at Delaware,State Reform School for Girls,Scioto Village School for Girls,Scioto Juvenile Correctional Facility (Current),,,Reform Schools,https://www.asylumprojects.org/index.php?title=Girls_Industrial_School_at_Delaware,Active,Cottage Plan,,1869.0,,,,,0,0,0
Ohio,Cincinnati,Cincinnati Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Cincinnati_Sanitarium,Demolished,Single Building,,1873.0,1956.0,83.0,95.0,,0,0,0
Ohio,,Creating Cuyahoga Falls Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Cuyahoga_Falls_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Akron,Fair Oaks Villa,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Fair_Oaks_Villa,Demolished,Single Building,,,,,,,0,0,1
Ohio,Cuyahoga Falls,Fallsview Psychiatric Hospital,Summit County Receiving Hospital,Fallsview Rehabilitation,Edwin Shaw Rehabilitation Hospital,Fallsview Mental Health Center,Falls Village Nursing & Rehabilitation,Private Institutions,https://www.asylumprojects.org/index.php?title=Fallsview_Psychiatric_Hospital,Active,Single Building,,1894.0,,,,,0,0,0
Ohio,,Creating Glen Airy Home School,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Glen_Airy_Home_School&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Grand View Sanitarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Grand_View_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Grand View Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Grand_View_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Columbus,McMillan Sanitarium,Shepard Sanitarium,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=McMillan_Sanitarium,Demolished,Single Building,,1894.0,1968.0,74.0,,,0,0,0
Ohio,,Creating Orchard Springs Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Orchard_Springs_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Oxford,Oxford Retreat,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Oxford_Retreat,Demolished,Single Building,,1882.0,1936.0,54.0,100.0,17.0,0,0,0
Ohio,,Creating Rest Cottage,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Rest_Cottage&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Rest Cure Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Rest_Cure_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Columbus,Rodebaugh Sanatorium,Isabelle Ridgeway Home for the Aged and Homeless,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Rodebaugh_Sanatorium,Demolished,Single Building,,1908.0,1921.0,13.0,,,0,0,0
Ohio,Cincinnati,St. Francis Hospital,South Fairmount Senior Center,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=St._Francis_Hospital,Preserved,Single Building,,1889.0,1981.0,92.0,,41000.0,0,0,0
Ohio,Marion,Sawyer Sanatorium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Sawyer_Sanatorium,Preserved,Single Building,,1895.0,1930.0,35.0,,,0,0,0
Ohio,Cincinnati,Scarlet Oaks Sanitarium,Scarlet Oaks Retirement Community,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Scarlet_Oaks_Sanitarium,Active,Single Building,High Victorian Gothic,1910.0,,,,,0,0,0
Ohio,,Creating Sunset View Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Sunset_View_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Toledo Sanitarium,,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Toledo_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Cleveland,Windsor Hospital,Prospect Sanitarium,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Windsor_Hospital,Closed,Single Building,Greek Revival,1927.0,2005.0,78.0,71.0,,0,0,0
Ohio,Cleveland,Woodruff Hospital,Ingleside Hospital,,,,,Private Institutions,https://www.asylumprojects.org/index.php?title=Woodruff_Hospital,Demolished,Single Building,,1935.0,1969.0,34.0,98.0,,0,0,0
Ohio,Springfield,Springview Developmental Center,Clark County Tuberculosis Sanitarium,Springview Hospital for the Tubercular Retarded,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Clark_County_Tuberculosis_Sanitarium,Preserved,Cottage Plan,,1911.0,2005.0,94.0,,,0,0,0
Ohio,Warrensville,Cooley Farms,Warrensville House of Correction,Highland View Hospital,Cuyahoga Chronic Hospital,Cleveland Workhouse,Sunny Acres Sanitarium,Sanitariums,https://www.asylumprojects.org/index.php?title=Cleveland_City_Hospital_Tuberculosis_Sanitarium,Demolished,Cottage Plan,Spanish Colonial Revival,1912.0,1978.0,66.0,,,0,0,0
Ohio,,Creating Cunningham Sanitarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Cunningham_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Akron,Edwin Shaw Hospital,Springfield Lake Sanitarium,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Edwin_Shaw_Hospital,Closed,Rambling Plan,,1915.0,,,200.0,,0,0,0
Ohio,Columbus,Franklin County Sanatorium,Franklin County Sanatorium,Benjamin Franklin Hospital,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Franklin_County_Sanatorium,Demolished,Single Building,,1909.0,1972.0,63.0,120.0,,0,0,0
Ohio,Cincinnati,Hamilton County Tuberculosis Sanatorium,Cincinnati Tubercular Hospital,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Hamilton_County_Tuberculosis_Sanatorium,Demolished,Cottage Plan,,1911.0,1956.0,45.0,,,0,0,0
Ohio,Lima,Lima State Tuberculosis Hospital,District Tuberculosis Hospital,Ottawa Valley Tuberculosis Hospital,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Lima_State_Tuberculosis_Hospital,Closed,Single Building,,1911.0,1973.0,62.0,,,0,0,0
